01/06/2010 09:50:53,PC-1916,Kendall.John.Rosales@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,30685,
01/06/2010 10:02:31,PC-1916,Anastasia.Kirestin.Brennan@dtaa.com;Teagan.Adena.Baker@dtaa.com,Dacey.Maisie.Juarez@dtaa.com;Berk.Xerxes.Robertson@dtaa.com,,Alyssa.Brenna.Colon@dtaa.com,Send,38230,
01/06/2010 10:02:39,PC-1916,Priscilla.Emma.Vasquez@dtaa.com;Ursula.Charde.Marks@dtaa.com;Quail.Wilma.Long@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,Branden.Emery.Gates@dtaa.com,,Anastasia.Kirestin.Brennan@dtaa.com,View,39304,
01/06/2010 11:46:24,PC-1916,Melinda.Ria.Holden@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,23833,
01/06/2010 11:52:26,PC-1916,Colon-Alyssa@msn.com,,,JIN6176@yahoo.com,View,66942,
01/06/2010 12:23:38,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Marah.Jillian.Santos@dtaa.com,,,Allegra.Lana.Baldwin@dtaa.com,View,29783,
01/07/2010 14:08:21,PC-1916,Colon-Alyssa@msn.com,,,JIN6176@yahoo.com,View,30228,
01/07/2010 14:08:50,PC-1916,Colon-Alyssa@msn.com,,,Priscilla_Vasquez@gmail.com,View,1464471,C:\37zX573\T0551ZX1.doc(447249);C:\HEQ99OZ0.pdf(176165);C:\PEV3531\YMBWG7J5.doc(808366)
01/07/2010 14:22:49,PC-1916,Webb_Camilla@yahoo.com,,,Colon-Alyssa@msn.com,Send,19646,
01/07/2010 14:30:05,PC-1916,Kelly_N_Madden@netzero.com;Colon-Alyssa@msn.com,,,Kendall.J.Rosales@msn.com,View,30125,
01/07/2010 14:53:00,PC-1916,Cade.Chandler.Fletcher@dtaa.com;Alyssa.Brenna.Colon@dtaa.com;Ursula.Charde.Marks@dtaa.com,Brenda.Zenaida.Burns@dtaa.com,,Priscilla.Emma.Vasquez@dtaa.com,View,12452,
01/07/2010 15:25:21,PC-1916,Alyssa.Brenna.Colon@dtaa.com,Wyatt.Rajah.Francis@dtaa.com,,Wyatt.Rajah.Francis@dtaa.com,View,39706,
01/07/2010 15:34:14,PC-1916,Priscilla.Emma.Vasquez@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,Simon.Robert.Lamb@dtaa.com,,Galena.Dora.Francis@dtaa.com,View,36696,
01/07/2010 15:45:30,PC-1916,Berk.Xerxes.Robertson@dtaa.com,Lane.Maxwell.Johnson@dtaa.com,,Alyssa.Brenna.Colon@dtaa.com,Send,62196,
01/07/2010 15:53:42,PC-1916,Guy.Wyatt.Mullins@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,Kylynn.Kaitlin.Pittman@dtaa.com,,Stephanie.Aspen.Hooper@dtaa.com,View,28671,
01/08/2010 07:44:21,PC-1916,Branden.Emery.Gates@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,33124,
01/08/2010 08:10:49,PC-1916,Guy.Wyatt.Mullins@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,Kylynn.Kaitlin.Pittman@dtaa.com,,Stephanie.Aspen.Hooper@dtaa.com,View,28671,
01/08/2010 09:11:18,PC-1916,Colon-Alyssa@msn.com,WRF79@juno.com,,WRF79@juno.com,View,20821,
01/08/2010 09:23:16,PC-1916,Priscilla_Vasquez@gmail.com;Colon-Alyssa@msn.com,,,Hyacinth_Rivas@netzero.com,View,36842,
01/08/2010 09:25:17,PC-1916,Priscilla.Emma.Vasquez@dtaa.com;Teagan.Adena.Baker@dtaa.com,Alyssa.Brenna.Colon@dtaa.com,,Ursula.Charde.Marks@dtaa.com,View,30040,
01/08/2010 09:26:33,PC-1916,Ursula.Charde.Marks@dtaa.com;Jade.Francesca.Rivers@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,Branden.Emery.Gates@dtaa.com;Hyacinth.Jana.Rivas@dtaa.com,,Xerxes.Shea.Ryan@dtaa.com,View,478902,C:\XSR3526\BEOMMWXS.doc(445783)
01/08/2010 09:33:23,PC-1916,Alyssa.Brenna.Colon@dtaa.com,,,Angelica.Chanda.Newton@dtaa.com,View,21704,
01/08/2010 09:57:37,PC-1916,Anastasia.Kirestin.Brennan@dtaa.com;Simon.Robert.Lamb@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,25114,
01/08/2010 10:44:46,PC-1916,Galena.Dora.Francis@dtaa.com;Ursula.Charde.Marks@dtaa.com,Anastasia.Kirestin.Brennan@dtaa.com,,Alyssa.Brenna.Colon@dtaa.com,Send,2579712,C:\55LQ6d2\TP25ANAN.zip(974939);C:\71Zj453\E2VC99YZ.zip(1580364)
01/11/2010 08:05:03,PC-1916,JIN6176@yahoo.com;Colon-Alyssa@msn.com,,,Galena-Francis@gmail.com,View,205797,C:\6ML8RJ29.doc(181084)
01/11/2010 09:43:55,PC-1916,Brynne.Kelsey.Mcneil@dtaa.com;Alyssa.Brenna.Colon@dtaa.com;Darrel.Emma.Young@dtaa.com,,,Vernon.Ali.Dixon@dtaa.com,View,28654,
01/11/2010 09:44:28,PC-1916,Lane.Maxwell.Johnson@dtaa.com;Quail.Wilma.Long@dtaa.com,Alyssa.Brenna.Colon@dtaa.com;Simon.Robert.Lamb@dtaa.com;Branden.Emery.Gates@dtaa.com,,Berk.Xerxes.Robertson@dtaa.com,View,27164,
01/11/2010 09:49:56,PC-1916,BEG3414@yahoo.com,Webb_Camilla@yahoo.com,,Colon-Alyssa@msn.com,Send,20624,
01/11/2010 10:31:18,PC-1916,Johnson-Lane@juno.com,,,Colon-Alyssa@msn.com,Send,50545,
01/11/2010 10:48:31,PC-1916,BXR47@sbcglobal.net;Johnson-Lane@juno.com,Webb_Camilla@yahoo.com,,Colon-Alyssa@msn.com,Send,669221,C:\71Zj453\0G6FQDAU.doc(635619)
01/11/2010 11:08:05,PC-1916,Jonathan.Ishmael.Norris@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,27992,
01/11/2010 11:12:49,PC-1916,Alyssa.Brenna.Colon@dtaa.com,,,Brenda.Zenaida.Burns@dtaa.com,View,21119,
01/11/2010 14:54:18,PC-1916,Simon.Robert.Lamb@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,3293940,C:\98V6n75\U0JADYRD.pdf(806404);C:\9BSLNTWI.doc(1250678);C:\98V6n75\NKAK4TE2.doc(1185146)
01/12/2010 07:36:51,PC-1916,Lane.Maxwell.Johnson@dtaa.com;Quail.Wilma.Long@dtaa.com,Alyssa.Brenna.Colon@dtaa.com;Simon.Robert.Lamb@dtaa.com;Branden.Emery.Gates@dtaa.com,,Berk.Xerxes.Robertson@dtaa.com,View,27164,
01/12/2010 08:07:22,PC-1916,Colon-Alyssa@msn.com,Johnson-Lane@juno.com;Jade_Rivers@comcast.net,,Jade_Rivers@comcast.net,View,33396,
01/12/2010 08:33:13,PC-1916,Grant.Odysseus.Barrera@dtaa.com;Alyssa.Brenna.Colon@dtaa.com;Colin.Ignatius.Hines@dtaa.com,Cole.Nicolas.Knight@dtaa.com,,Quail.Wilma.Long@dtaa.com,View,1799897,C:\97W9XM4\38GPO18U.pdf(740177);C:\15S8xy4\5V94Z9IJ.txt(1016561)
01/12/2010 08:37:11,PC-1916,CCF26@juno.com,,,Colon-Alyssa@msn.com,Send,28077,
01/12/2010 08:42:18,PC-1916,Simon.Robert.Lamb@dtaa.com,Alyssa.Brenna.Colon@dtaa.com;Galena.Dora.Francis@dtaa.com,,Kendall.John.Rosales@dtaa.com,View,31693,
01/12/2010 08:51:31,PC-1916,Stephens-Mary@optonline.net,,,Colon-Alyssa@msn.com,Send,37424,
01/12/2010 09:00:09,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Nigel.Jakeem.Mosley@dtaa.com;Lane.Maxwell.Johnson@dtaa.com;Teagan.Adena.Baker@dtaa.com,Caleb.Wang.Hardin@dtaa.com,,Russell.Carl.Harrington@dtaa.com,View,23357,
01/12/2010 13:02:12,PC-1916,Brenda_Burns@msn.com,,,Colon-Alyssa@msn.com,Send,15245,
01/12/2010 13:13:35,PC-1916,Alyssa.Brenna.Colon@dtaa.com,,,Branden.Emery.Gates@dtaa.com,View,25228,
01/13/2010 08:27:34,PC-1916,Colon-Alyssa@msn.com;RCH17@msn.com;WRF79@juno.com;Jade_Rivers@comcast.net,,,JIN6176@yahoo.com,View,21426,
01/13/2010 08:29:19,PC-1916,Hyacinth_Rivas@netzero.com,,,Colon-Alyssa@msn.com,Send,25521,
01/13/2010 08:50:37,PC-1916,Linda_Z_Scott@northropgrumman.com;Dexter.Ethan.Farley@dtaa.com,Alyssa.Brenna.Colon@dtaa.com,,Quail.Wilma.Long@dtaa.com,View,35523,
01/13/2010 08:52:00,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Jonathan.Ishmael.Norris@dtaa.com,Kendall.John.Rosales@dtaa.com,,Teagan.Adena.Baker@dtaa.com,View,29861,
01/13/2010 08:54:03,PC-1916,Kendall.John.Rosales@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,26059,
01/13/2010 09:04:12,PC-1916,PKB88@charter.net;Galena-Francis@gmail.com;Priscilla_Vasquez@gmail.com,CCF26@juno.com,,Colon-Alyssa@msn.com,Send,21762,
01/13/2010 09:06:12,PC-1916,JIN6176@yahoo.com;CCF26@juno.com;Kendall.J.Rosales@msn.com;Brenda_Burns@msn.com,Colon-Alyssa@msn.com,,Priscilla_Vasquez@gmail.com,View,3579419,C:\PEV3531\Q5VJ4U3Y.doc(746313);C:\PEV3531\EVGAZ0PC.doc(176731);C:\C2VGC3ZW.doc(1525829);C:\39m1v15\PTP0R817.doc(601338);C:\PEV3531\PVLCVITJ.jpg(503676)
01/13/2010 09:07:43,PC-1916,Jade.Francesca.Rivers@dtaa.com;Berk.Xerxes.Robertson@dtaa.com;Kendall.John.Rosales@dtaa.com;Wyatt.Rajah.Francis@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,,,Ursula.Charde.Marks@dtaa.com,View,41515,
01/13/2010 09:11:06,PC-1916,Colon-Alyssa@msn.com;MCW724@msn.com,,,RCH17@msn.com,View,36373,
01/14/2010 15:12:32,PC-1916,James_Ori@verizon.net;Ursula.C.Marks@juno.com,Colon-Alyssa@msn.com,,Johnson-Lane@juno.com,View,33459,
01/14/2010 15:16:20,PC-1916,Russell.Carl.Harrington@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,48290,
01/14/2010 15:21:40,PC-1916,GOB31@verizon.net;Brenda_Burns@msn.com;Adena_Oneal@hotmail.com;Colon-Alyssa@msn.com,,,Hyacinth_Rivas@netzero.com,View,26418,
01/14/2010 15:22:48,PC-1916,GOB31@verizon.net;Colon-Alyssa@msn.com,,,RCH17@msn.com,View,776504,C:\RCH3533\FW4XZ64B.jpg(738200)
01/14/2010 15:26:22,PC-1916,Colon-Alyssa@msn.com,,,Hyacinth_Rivas@netzero.com,View,18261,
01/14/2010 15:26:47,PC-1916,Jonathan.Ishmael.Norris@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,34232,
01/14/2010 15:30:29,PC-1916,Berk.Xerxes.Robertson@dtaa.com;Liberty.Evelyn.Becker@dtaa.com;Quail.Wilma.Long@dtaa.com;Xerxes.Shea.Ryan@dtaa.com,Louis.Bernard.Garza@dtaa.com,,Alyssa.Brenna.Colon@dtaa.com,Send,26698,
01/14/2010 15:31:59,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Xerxes.Shea.Ryan@dtaa.com,Priscilla.Emma.Vasquez@dtaa.com;Quail.Wilma.Long@dtaa.com,,Cade.Chandler.Fletcher@dtaa.com,View,40703,
01/14/2010 15:33:22,PC-1916,Alyssa.Brenna.Colon@dtaa.com,,,Hyacinth.Jana.Rivas@dtaa.com,View,27713,
01/15/2010 08:52:30,PC-1916,Risa.Hedda.Lloyd@dtaa.com,Alyssa.Brenna.Colon@dtaa.com;Teagan.Adena.Baker@dtaa.com,,Hyacinth.Jana.Rivas@dtaa.com,View,29325,
01/15/2010 08:55:26,PC-1916,Alyssa.Brenna.Colon@dtaa.com,,,Berk.Xerxes.Robertson@dtaa.com,View,31037,
01/15/2010 08:58:25,PC-1916,Simon.R.Lamb@juno.com;Colon-Alyssa@msn.com;Imani-Todd@aol.com,Galena-Francis@gmail.com,,BEG3414@yahoo.com,View,26780,
01/15/2010 13:08:30,PC-1916,Hyacinth_Rivas@netzero.com,,,Colon-Alyssa@msn.com,Send,19499,
01/15/2010 13:40:15,PC-1916,Alyssa.Brenna.Colon@dtaa.com,,,Jonathan.Ishmael.Norris@dtaa.com,View,20865,
01/15/2010 13:44:33,PC-1916,Colon-Alyssa@msn.com;RCM34@yahoo.com,,,Amena.M.Estrada@comcast.net,View,18450,
01/15/2010 15:47:43,PC-1916,Grant.Odysseus.Barrera@dtaa.com;Cade.Chandler.Fletcher@dtaa.com;Hyacinth.Jana.Rivas@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,20318,
01/15/2010 15:48:41,PC-1916,Quail.Wilma.Long@dtaa.com;Andrew.Dalton.Vega@dtaa.com,Alyssa.Brenna.Colon@dtaa.com,,Russell.Carl.Harrington@dtaa.com,View,37076,
01/15/2010 15:52:15,PC-1916,Gannon.Rigel.Paul@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,,,Xerxes.Shea.Ryan@dtaa.com,View,24912,
01/18/2010 07:38:40,PC-1916,Quail.Wilma.Long@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,Jonathan.Ishmael.Norris@dtaa.com,,Cade.Chandler.Fletcher@dtaa.com,View,4998421,C:\CCF3529\QFMUC1DU.doc(485890);C:\9M5CV8AH.pdf(2350154);C:\CCF3529\7KG9CMGZ.doc(993750);C:\CU9B4EYM.doc(1143583)
01/18/2010 07:39:35,PC-1916,Colon-Alyssa@msn.com,,,BEG3414@yahoo.com,View,829494,C:\BEG3521\VDXATRVT.doc(404811);C:\SBGSXXNT.doc(391999)
01/18/2010 07:43:24,PC-1916,Jonathan.Ishmael.Norris@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,29576,
01/18/2010 07:44:55,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Lane.Maxwell.Johnson@dtaa.com;Branden.Emery.Gates@dtaa.com,Xerxes.Shea.Ryan@dtaa.com,,Cade.Chandler.Fletcher@dtaa.com,View,513695,C:\CCF3529\QFMUC1DU.doc(485890)
01/18/2010 08:01:12,PC-1916,Upton.Mannix.Farmer@dtaa.com;Quail.Wilma.Long@dtaa.com,Camilla-Webb@hp.com;Simon.Robert.Lamb@dtaa.com,,Alyssa.Brenna.Colon@dtaa.com,Send,38176,
01/18/2010 10:51:09,PC-1916,Colon-Alyssa@msn.com,,,Teagan.A.Baker@msn.com,View,173531,C:\512jV69\YR90UNF6.jpg(137791)
01/18/2010 16:09:49,PC-1916,Teagan.A.Baker@msn.com;Xerxes.S.Ryan@aol.com;RCH17@msn.com,,,Colon-Alyssa@msn.com,Send,20852,
01/18/2010 16:09:49,PC-1916,Hyacinth_Rivas@netzero.com;Kendall.J.Rosales@msn.com,,,Colon-Alyssa@msn.com,Send,36814,
01/18/2010 16:09:59,PC-1916,Wyatt.Rajah.Francis@dtaa.com;Priscilla.Emma.Vasquez@dtaa.com;Alyssa.Brenna.Colon@dtaa.com;Kendall.John.Rosales@dtaa.com,Simon.Robert.Lamb@dtaa.com,,Jade.Francesca.Rivers@dtaa.com,View,27385,
01/19/2010 07:04:16,PC-1916,Marah.Velma.Whitehead@dtaa.com;Ross-Singleton@lockheedmartin.com;Russell.Carl.Harrington@dtaa.com,Alyssa.Brenna.Colon@dtaa.com,,Teagan.Adena.Baker@dtaa.com,View,32672,
01/19/2010 07:04:19,PC-1916,Anastasia.Brennan@aol.com;Simon.R.Lamb@juno.com,Colon-Alyssa@msn.com,,WRF79@juno.com,View,3152663,C:\63q9G95\F1MB01L7.pdf(525982);C:\WRF3534\E0905V7D.doc(362768);C:\26gM123\XCTA55MI.pdf(735032);C:\63q9G95\0VL1NIVV.doc(316982);C:\26gM123\I8UF2MXN.doc(47423);C:\63q9G95\XOZWS8CB.doc(1126735)
01/19/2010 07:04:59,PC-1916,Lane.Maxwell.Johnson@dtaa.com,Ursula.Charde.Marks@dtaa.com,,Alyssa.Brenna.Colon@dtaa.com,Send,29615,
01/19/2010 07:05:09,PC-1916,Cade.Chandler.Fletcher@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,25390,
01/19/2010 07:06:47,PC-1916,Xerxes.Shea.Ryan@dtaa.com;Grant.Odysseus.Barrera@dtaa.com,Alyssa.Brenna.Colon@dtaa.com,,Berk.Xerxes.Robertson@dtaa.com,View,22068,
01/19/2010 14:45:13,PC-1916,Alyssa.Brenna.Colon@dtaa.com,,,Wyatt.Rajah.Francis@dtaa.com,View,5872546,C:\26gM123\PDA8IB35.pdf(1133734);C:\26gM123\7QR96R9S.doc(1520562);C:\63q9G95\XOZWS8CB.doc(1126735);C:\63q9G95\VM7B4C39.doc(973494);C:\WRF3534\E0905V7D.doc(362768);C:\26gM123\XCTA55MI.pdf(735032)
01/19/2010 14:47:10,PC-1916,Alyssa.Brenna.Colon@dtaa.com,,,Wyatt.Rajah.Francis@dtaa.com,View,5872546,C:\26gM123\PDA8IB35.pdf(1133734);C:\26gM123\7QR96R9S.doc(1520562);C:\63q9G95\XOZWS8CB.doc(1126735);C:\63q9G95\VM7B4C39.doc(973494);C:\WRF3534\E0905V7D.doc(362768);C:\26gM123\XCTA55MI.pdf(735032)
01/19/2010 14:48:52,PC-1916,Priscilla.Emma.Vasquez@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,22912,
01/19/2010 14:51:47,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Branden.Emery.Gates@dtaa.com;Grant.Odysseus.Barrera@dtaa.com;Priscilla.Emma.Vasquez@dtaa.com,,,Teagan.Adena.Baker@dtaa.com,View,45347,
01/20/2010 08:13:49,PC-1916,Johnson-Lane@juno.com;Xerxes.S.Ryan@aol.com,Colon-Alyssa@msn.com,,JIN6176@yahoo.com,View,20607,
01/20/2010 08:21:09,PC-1916,Adele.Deirdre.Guthrie@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,,,Dorian.Jonathan.Flores@dtaa.com,View,16225,
01/20/2010 09:14:45,PC-1916,Joseph.Benjamin.Thompson@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,Orlando.Hiram.Macias@dtaa.com,,Lars.Gil.Roberts@dtaa.com,View,17776,
01/20/2010 09:16:21,PC-1916,Johnson-Lane@juno.com;Xerxes.S.Ryan@aol.com,Colon-Alyssa@msn.com,,JIN6176@yahoo.com,View,20607,
01/20/2010 09:28:03,PC-1916,Castor.Keegan.Best@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,41420,
01/20/2010 09:36:49,PC-1916,Grant.Odysseus.Barrera@dtaa.com,Alyssa.Brenna.Colon@dtaa.com,,Jade.Francesca.Rivers@dtaa.com,View,27721,
01/20/2010 10:46:51,PC-1916,Cade.Chandler.Fletcher@dtaa.com;Simon.Robert.Lamb@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,17458,
01/20/2010 10:58:31,PC-1916,Anastasia.Brennan@aol.com;GOB31@verizon.net,Xerxes.S.Ryan@aol.com,,Colon-Alyssa@msn.com,Send,34811,
01/20/2010 11:49:28,PC-1916,Lane.Maxwell.Johnson@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,Wyatt.Rajah.Francis@dtaa.com,,Wyatt.Rajah.Francis@dtaa.com,View,33280,
01/21/2010 15:28:35,PC-1916,Quail.Wilma.Long@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,960916,C:\FM0DU3SA.doc(944547)
01/21/2010 15:29:08,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Ursula.Charde.Marks@dtaa.com;Berk.Xerxes.Robertson@dtaa.com;Jade.Francesca.Rivers@dtaa.com,Xerxes.Shea.Ryan@dtaa.com,,Kendall.John.Rosales@dtaa.com,View,48601,
01/21/2010 15:30:29,PC-1916,Colon-Alyssa@msn.com,,,BXR47@sbcglobal.net,View,59624,
01/21/2010 15:33:56,PC-1916,Colon-Alyssa@msn.com;SWH5747@sbcglobal.net,,,WRF79@juno.com,View,22859,
01/21/2010 15:35:14,PC-1916,Kendall.John.Rosales@dtaa.com;Alyssa.Brenna.Colon@dtaa.com;Grant.Odysseus.Barrera@dtaa.com,Branden.Emery.Gates@dtaa.com;Illiana.Simone.Stevens@dtaa.com,,Jade.Francesca.Rivers@dtaa.com,View,3964801,C:\JFR3527\NRYS5FQZ.doc(668122);C:\82z6457\E4P5U5ME.doc(1219303);C:\JFR3527\FBS3UYX9.doc(2044749)
01/21/2010 15:37:21,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Rina.Octavia.Sloan@dtaa.com,,,Xerxes.Shea.Ryan@dtaa.com,View,28061,
01/21/2010 15:44:05,PC-1916,Colon-Alyssa@msn.com,Quail_Long@msn.com,,Quail_Long@msn.com,View,132411,C:\15S8xy4\PCRSGK2K.doc(108930)
01/21/2010 15:46:32,PC-1916,GOB31@verizon.net,,,Colon-Alyssa@msn.com,Send,20213,
01/21/2010 15:47:43,PC-1916,Colon-Alyssa@msn.com;Jade_Rivers@comcast.net,Johnson-Lane@juno.com,,RCH17@msn.com,View,1121061,C:\34LC873\JKJEHOL7.pdf(1069423)
01/22/2010 07:08:58,PC-1916,Hyacinth.Jana.Rivas@dtaa.com;Berk.Xerxes.Robertson@dtaa.com;Wyatt.Rajah.Francis@dtaa.com;Nelle.Audra.Rivers@dtaa.com;Cade.Chandler.Fletcher@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,43030,
01/22/2010 07:10:10,PC-1916,Xerxes.Shea.Ryan@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,18068,
01/22/2010 07:11:46,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Rina.Octavia.Sloan@dtaa.com,,,Xerxes.Shea.Ryan@dtaa.com,View,28061,
01/22/2010 07:14:07,PC-1916,Priscilla.Emma.Vasquez@dtaa.com;Xyla.Mercedes.Lester@dtaa.com;Brenda.Zenaida.Burns@dtaa.com,Alyssa.Brenna.Colon@dtaa.com,,Lane.Maxwell.Johnson@dtaa.com,View,25574,
01/22/2010 07:15:17,PC-1916,Berk.Xerxes.Robertson@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,24033,
01/22/2010 07:18:09,PC-1916,Simon.Robert.Lamb@dtaa.com;Jade.Francesca.Rivers@dtaa.com;Berk.Xerxes.Robertson@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,39639,
01/22/2010 07:28:30,PC-1916,Wyatt.Rajah.Francis@dtaa.com;Grant.Odysseus.Barrera@dtaa.com,LGH2@raytheon.com,,Alyssa.Brenna.Colon@dtaa.com,Send,35403,
01/22/2010 11:25:34,PC-1916,Quail.Wilma.Long@dtaa.com;Anastasia.Kirestin.Brennan@dtaa.com,Alyssa.Brenna.Colon@dtaa.com,,Kendall.John.Rosales@dtaa.com,View,23113,
01/22/2010 11:38:34,PC-1916,Wyatt.Rajah.Francis@dtaa.com,,,Alyssa.Brenna.Colon@dtaa.com,Send,27858,
01/25/2010 07:17:04,PC-1916,Alyssa.Brenna.Colon@dtaa.com,Quail.Wilma.Long@dtaa.com,,Quail.Wilma.Long@dtaa.com,View,671151,C:\A9QF4ARG.pdf(640256)
01/25/2010 07:19:02,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Teagan.Adena.Baker@dtaa.com,Jade.Francesca.Rivers@dtaa.com,,Galena.Dora.Francis@dtaa.com,View,40345,
01/25/2010 12:12:39,PC-1916,Alyssa.Brenna.Colon@dtaa.com,Wyatt.Rajah.Francis@dtaa.com;Xerxes.Shea.Ryan@dtaa.com,,Hyacinth.Jana.Rivas@dtaa.com,View,16070,
01/25/2010 12:14:19,PC-1916,Colon-Alyssa@msn.com,,,Priscilla_Vasquez@gmail.com,View,32606,
01/25/2010 12:14:44,PC-1916,Jena.Sheila.Macdonald@dtaa.com;Alyssa.Brenna.Colon@dtaa.com,Russell.Philip.Wheeler@dtaa.com;Wyatt.Rajah.Francis@dtaa.com,,Brenda.Zenaida.Burns@dtaa.com,View,23984,
01/25/2010 12:17:02,PC-1916,Alyssa.Brenna.Colon@dtaa.com,,,Hyacinth.Jana.Rivas@dtaa.com,View,22987,
01/25/2010 12:17:38,PC-1916,Alyssa.Brenna.Colon@dtaa.com;Cade.Chandler.Fletcher@dtaa.com,Benjamin.Lucian.Duncan@dtaa.com,,Anastasia.Kirestin.Brennan@dtaa.com,View,39477,
