01/13/2010 16:47:14,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,,,Cathleen.Tatum.Weeks@dtaa.com,View,2168249,C:\669qB89\VL5TQTST.doc(2143281)
01/13/2010 16:48:58,PC-3778,Cathleen.Tatum.Weeks@dtaa.com,,,Jamalia.Paloma.Hooper@dtaa.com,View,2313597,C:\SPTCR523.doc(505361);C:\JPH1910\5TTFUV5L.exe(25995);C:\JPH1910\PUBKAZEK.txt(1755537)
01/13/2010 17:28:21,PC-3778,Chaney.Malik.Mack@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,305728,C:\18yrhD0\X33RNSBO.doc(283761)
01/14/2010 09:24:58,PC-3778,Iris_C_Flores@verizon.net;Mack-Chaney@charter.net;Bennett_Magee@optonline.net,Cathleen_Weeks@hotmail.com,JPH48@gmail.com,JPH48@gmail.com,Send,800396,C:\6HJRNOOM.doc(774509)
01/14/2010 16:40:31,PC-3778,Hilary.September.Booth@dtaa.com;Maggie.Tatyana.Castaneda@dtaa.com,Brody.Hammett.Lloyd@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com;Audrey.Octavia.Russell@dtaa.com,,Shaine.Ariel.Mcmahon@dtaa.com,View,25766,
01/14/2010 16:45:39,PC-3778,Wallace.Vernon.Houston@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,1731001,C:\JPH1910\SBAQWB9C.doc(914987);C:\3GX59QVL.pdf(213670);C:\18yrhD0\PPJA08B3.doc(177393);C:\18yrhD0\ISVQGWTA.txt(384813)
01/14/2010 16:46:33,PC-3778,Cathleen.Tatum.Weeks@dtaa.com,Ila.Hayfa.Delgado@dtaa.com;Brody.Hammett.Lloyd@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,1308036,C:\JPH1910\RQS183YH.doc(692765);C:\18yrhD0\JYR0SQOT.doc(580624)
01/14/2010 16:47:37,PC-3778,Shaine.Ariel.Mcmahon@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,23731,
01/14/2010 16:54:18,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,,,Christen.Melissa.Mcguire@dtaa.com,View,1262047,C:\62HkP81\L5056EK5.pdf(1225732)
01/14/2010 16:58:30,PC-3778,Chaney.Malik.Mack@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,38448,
01/14/2010 16:59:59,PC-3778,Ila.Hayfa.Delgado@dtaa.com,Jesse.Brian.Mckinney@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,1777871,C:\JPH1910\PUBKAZEK.txt(1755537)
01/14/2010 17:01:50,PC-3778,Shaine.Ariel.Mcmahon@dtaa.com;Kennan.Dominic.Craft@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,42704,
01/15/2010 10:44:08,PC-3778,Lyle.Rafael.Simpson@dtaa.com;Callie.Fatima.Baxter@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,Aurora.Savannah.Gilmore@dtaa.com;Marshall.Aristotle.Lynch@dtaa.com,,Cathleen.Tatum.Weeks@dtaa.com,View,32922,
01/15/2010 10:46:02,PC-3778,Shaine.Ariel.Mcmahon@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,23731,
01/15/2010 10:48:48,PC-3778,Christen.Melissa.Mcguire@dtaa.com;Magee.Zeph.Bennett@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com;Chaney.Malik.Mack@dtaa.com,,Lyle.Rafael.Simpson@dtaa.com,View,973770,C:\LRS1904\TAZ9HYUQ.txt(944761)
01/15/2010 10:53:47,PC-3778,Chaney.Malik.Mack@dtaa.com;Aurora.Savannah.Gilmore@dtaa.com,Christen.Melissa.Mcguire@dtaa.com;Cathleen.Tatum.Weeks@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,44021,
01/15/2010 11:01:55,PC-3778,Lyle.R.Simpson@juno.com,JPH48@gmail.com,,JPH48@gmail.com,Send,23560,
01/15/2010 11:03:02,PC-3778,Cathleen.Tatum.Weeks@dtaa.com,Ila.Hayfa.Delgado@dtaa.com;Brody.Hammett.Lloyd@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,1308036,C:\JPH1910\RQS183YH.doc(692765);C:\18yrhD0\JYR0SQOT.doc(580624)
01/15/2010 12:46:16,PC-3778,Ila_H_Delgado@aol.com,JPH48@gmail.com,,JPH48@gmail.com,Send,32159,
01/15/2010 13:07:58,PC-3778,Ila.Hayfa.Delgado@dtaa.com,Jesse.Brian.Mckinney@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,1777871,C:\JPH1910\PUBKAZEK.txt(1755537)
01/15/2010 17:04:19,PC-3778,Shaine.Ariel.Mcmahon@dtaa.com;Kennan.Dominic.Craft@dtaa.com,,,Jamalia.Paloma.Hooper@dtaa.com,View,42704,
01/17/2010 09:26:26,PC-3778,Aurora.Savannah.Gilmore@dtaa.com;Oliver.James.Bullock@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,17702,
01/17/2010 09:26:31,PC-3778,Wallace.Vernon.Houston@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com;Oliver.James.Bullock@dtaa.com,Christen.Melissa.Mcguire@dtaa.com,,Lesley.Zelda.Poole@dtaa.com,View,37811,
01/17/2010 09:59:11,PC-3778,Mckinney-Jesse@comcast.net;Cathleen_Weeks@hotmail.com;Maggie.Castaneda@juno.com;Aurora_S_Gilmore@charter.net,,JPH48@gmail.com,JPH48@gmail.com,Send,1225602,C:\A6JLSGE5.pdf(1184949)
01/17/2010 09:59:58,PC-3778,Ila.Hayfa.Delgado@dtaa.com;Marshall.Aristotle.Lynch@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,Kamal.Cole.Knowles@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,,Oliver.James.Bullock@dtaa.com,View,29737,
01/17/2010 10:14:47,PC-3778,Ila_H_Delgado@aol.com,JPH48@gmail.com,,JPH48@gmail.com,View,32159,
01/17/2010 10:27:17,PC-3778,Lesley.Zelda.Poole@dtaa.com;Oliver.James.Bullock@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,19550,
01/17/2010 10:58:11,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Ivor.Elijah.Stein@dtaa.com,Wallace.Vernon.Houston@dtaa.com,,Shaine.Ariel.Mcmahon@dtaa.com,View,40101,
01/17/2010 11:00:30,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Ivor.Elijah.Stein@dtaa.com,Wallace.Vernon.Houston@dtaa.com,,Shaine.Ariel.Mcmahon@dtaa.com,View,40101,
01/17/2010 11:03:44,PC-3778,Magee.Zeph.Bennett@dtaa.com;Marshall.Aristotle.Lynch@dtaa.com,Oliver.James.Bullock@dtaa.com;ADJ718@hp.com;Jamalia.Paloma.Hooper@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,,Shaine.Ariel.Mcmahon@dtaa.com,View,809554,C:\35nDc51\6PB4O02E.doc(784942)
01/18/2010 15:31:38,PC-3778,Oliver_Bullock@msn.com;JPH48@gmail.com,,,Lesley_Poole@hotmail.com,View,48878,
01/18/2010 15:58:26,PC-3778,Aurora_S_Gilmore@charter.net,JPH48@gmail.com,,JPH48@gmail.com,Send,36134,
